user,group,device,ip,Login Time,timedelta to previous same user,timedelta to previous same group,timedelta to previous same device,timedelta to previous same ip,timedelta to previous same user-group,timedelta to previous same user-device,timedelta to previous same user-ip,timedelta to previous same group-device,timedelta to previous same group-ip,timedelta to previous same device-ip,timedelta to previous same user-group-device,timedelta to previous same user-group-ip,timedelta to previous same user-device-ip,timedelta to previous same group-device-ip
83,3,15,95,2023-01-23 10:20:33.000763662,72773.46,46.727234,94108.28,72773.46,72773.46,94108.28,72773.46,94108.28,72773.46,94108.28,94108.28,72773.46,94108.28,94108.28
35,8,10,109,2023-01-23 10:21:15.701288224,7708.461,1202.0813,6645.9946,7708.461,7708.461,1047404.44,7708.461,16865.412,7708.461,,,7708.461,,
144,10,10,149,2023-01-23 10:21:31.612128701,2805.542,1326.6296,15.91084,2805.542,2805.542,1378341.6,2805.542,73127.94,2805.542,1378341.6,1378341.6,2805.542,1378341.6,1378341.6
14,10,16,123,2023-01-23 10:26:10.625759686,6681.403,279.01364,7518.559,6681.403,6681.403,1018793.1,6681.403,256089.03,6681.403,1018793.1,1018793.1,6681.403,1018793.1,1018793.1
67,3,9,76,2023-01-23 10:30:23.080954074,6605.859,590.0802,6605.859,6605.859,6605.859,6605.859,6605.859,6605.859,6605.859,6605.859,6605.859,6605.859,6605.859,6605.859
64,10,60,113,2023-01-23 10:31:24.956133552,8208.805,314.33038,8208.805,8208.805,8208.805,8208.805,8208.805,8208.805,8208.805,8208.805,8208.805,8208.805,8208.805,8208.805
104,7,33,44,2023-01-23 10:34:15.488236286,4854.776,1783.2079,2040.6858,4854.776,4854.776,105583.1,4854.776,105583.1,4854.776,105583.1,105583.1,4854.776,105583.1,105583.1
86,3,16,85,2023-01-23 10:34:25.528013483,8013.4614,242.44705,494.90225,8013.4614,8013.4614,8013.4614,8013.4614,8013.4614,8013.4614,8013.4614,8013.4614,8013.4614,8013.4614,8013.4614
20,1,62,6,2023-01-23 10:34:43.269588264,98726.68,4301.0063,118149.1,98726.68,98726.68,118149.1,98726.68,118149.1,98726.68,118149.1,118149.1,98726.68,118149.1,118149.1
135,9,64,112,2023-01-23 10:34:48.669996490,4650.891,2073.8674,1816.3896,4650.891,4650.891,435513.06,4650.891,375332.62,4650.891,435513.06,435513.06,4650.891,435513.06,435513.06
144,10,56,149,2023-01-23 10:36:20.504369244,888.8922,295.54825,3694.4343,888.8922,888.8922,3694.4343,888.8922,3694.4343,888.8922,3694.4343,3694.4343,888.8922,3694.4343,3694.4343
102,3,120,67,2023-01-23 10:37:02.278902069,1949.1295,156.75089,5160.4644,1949.1295,1949.1295,250299.92,1949.1295,7455.7183,1949.1295,250299.92,250299.92,1949.1295,250299.92,250299.92
93,2,113,72,2023-01-23 10:42:08.024790502,5869.0894,5869.0894,1488.354,5869.0894,5869.0894,,5869.0894,90836.125,5869.0894,,,5869.0894,,
88,7,63,28,2023-01-23 10:43:50.584481569,2358.3042,575.09625,124046.3,2358.3042,2358.3042,,2358.3042,233986.58,2358.3042,,,2358.3042,,
125,3,23,60,2023-01-23 10:51:16.786116051,2981.8389,854.5072,5944.096,2981.8389,2981.8389,5944.096,2981.8389,5944.096,2981.8389,5944.096,5944.096,2981.8389,5944.096,5944.096
59,10,34,62,2023-01-23 10:57:51.425626156,7151.2163,1290.9213,7151.2163,7151.2163,7151.2163,7151.2163,7151.2163,7151.2163,7151.2163,7151.2163,7151.2163,7151.2163,7151.2163,7151.2163
143,10,44,142,2023-01-23 11:00:14.682704470,10205.523,143.25708,3649.7002,10205.523,10205.523,849995.6,10205.523,3649.7002,10205.523,849995.6,849995.6,10205.523,849995.6,849995.6
149,4,33,92,2023-01-23 11:03:11.986562239,3014.5635,3014.5635,1736.4983,3014.5635,3014.5635,168968.56,3014.5635,168968.56,3014.5635,168968.56,168968.56,3014.5635,168968.56,168968.56
95,3,115,86,2023-01-23 11:07:30.392012023,9377.055,973.6059,3272.969,9377.055,9377.055,432903.1,9377.055,3955.4448,9377.055,432903.1,432903.1,9377.055,432903.1,432903.1
41,3,76,132,2023-01-23 11:07:51.659964732,7053.217,21.267952,7053.217,7053.217,7053.217,7053.217,7053.217,7053.217,7053.217,7053.217,7053.217,7053.217,7053.217,7053.217
135,9,161,112,2023-01-23 11:10:20.281149264,2131.611,2131.611,72420.05,2131.611,2131.611,601171.94,2131.611,601171.94,2131.611,601171.94,601171.94,2131.611,601171.94,601171.94
3,10,2,52,2023-01-23 11:19:30.173130133,11380.834,1155.4905,21846.8,11380.834,11380.834,159673.28,11380.834,64981.086,11380.834,159673.28,159673.28,11380.834,159673.28,159673.28
116,3,119,20,2023-01-23 11:19:59.137489758,7941.715,727.47754,7941.715,7941.715,7941.715,7941.715,7941.715,7941.715,7941.715,7941.715,7941.715,7941.715,7941.715,7941.715
40,3,119,88,2023-01-23 11:20:20.009935576,3633.7363,20.872446,20.872446,3633.7363,3633.7363,,3633.7363,20.872446,3633.7363,,,3633.7363,,
130,10,92,121,2023-01-23 11:23:40.769475943,11408.088,250.59634,11408.088,11408.088,11408.088,11408.088,11408.088,11408.088,11408.088,11408.088,11408.088,11408.088,11408.088,11408.088
132,10,126,39,2023-01-23 11:28:02.063872194,12547.963,261.2944,7000.448,12547.963,12547.963,12547.963,12547.963,12547.963,12547.963,12547.963,12547.963,12547.963,12547.963,12547.963
84,10,109,97,2023-01-23 11:31:49.355216070,8545.087,227.29135,8545.087,8545.087,8545.087,8545.087,8545.087,8545.087,8545.087,8545.087,8545.087,8545.087,8545.087,8545.087
24,3,137,159,2023-01-23 11:34:51.153902935,8374.756,871.144,8374.756,8374.756,8374.756,8374.756,8374.756,8374.756,8374.756,8374.756,8374.756,8374.756,8374.756,8374.756
93,2,131,72,2023-01-23 11:36:48.399587842,3280.3748,3280.3748,118201.48,3280.3748,3280.3748,,3280.3748,,3280.3748,,,3280.3748,,
149,4,161,92,2023-01-23 11:37:56.018064972,2084.0315,2084.0315,1655.7369,2084.0315,2084.0315,593608.0,2084.0315,74075.78,2084.0315,593608.0,593608.0,2084.0315,593608.0,593608.0
7,10,87,130,2023-01-23 11:38:46.218026305,11186.767,416.86282,11186.767,11186.767,11186.767,11186.767,11186.767,11186.767,11186.767,11186.767,11186.767,11186.767,11186.767,11186.767
54,3,64,98,2023-01-23 11:40:19.429720164,12653.855,328.27582,3930.7598,12653.855,12653.855,1112203.6,12653.855,77559.89,12653.855,1112203.6,1112203.6,12653.855,1112203.6,1112203.6
123,1,169,126,2023-01-23 11:42:43.193439872,8380.93,4079.9238,28766.07,8380.93,8380.93,1639448.8,8380.93,81339.11,8380.93,1639448.8,1639448.8,8380.93,1639448.8,1639448.8
87,3,26,105,2023-01-23 11:42:54.298822751,12444.295,154.86911,12444.295,12444.295,12444.295,12444.295,12444.295,12444.295,12444.295,12444.295,12444.295,12444.295,12444.295,12444.295
16,1,115,46,2023-01-23 11:44:45.697673185,11220.019,122.504234,2235.3057,11220.019,11220.019,1127965.4,11220.019,26925.055,11220.019,1127965.4,1127965.4,11220.019,1127965.4,1127965.4
63,3,11,11,2023-01-23 11:45:49.071253093,5309.4004,174.77243,9928.702,5309.4004,5309.4004,,5309.4004,70283.9,5309.4004,,,5309.4004,,
143,10,2,142,2023-01-23 11:47:41.938634288,2847.2559,535.7206,1691.7655,2847.2559,2847.2559,846024.1,2847.2559,1691.7655,2847.2559,846024.1,846024.1,2847.2559,846024.1,846024.1
145,3,169,40,2023-01-23 11:51:12.825340189,8937.127,323.7541,509.6319,8937.127,8937.127,,8937.127,77616.99,8937.127,,,8937.127,,
54,3,11,98,2023-01-23 11:52:22.896683828,723.467,70.07134,393.82544,723.467,723.467,,723.467,393.82544,723.467,,,723.467,,
14,10,139,123,2023-01-23 11:54:11.647106980,5281.0215,389.70847,12787.251,5281.0215,5281.0215,,5281.0215,12787.251,5281.0215,,,5281.0215,,
71,10,160,53,2023-01-23 11:56:54.972794950,10880.478,163.32568,10880.478,10880.478,10880.478,10880.478,10880.478,10880.478,10880.478,10880.478,10880.478,10880.478,10880.478,10880.478
36,3,64,127,2023-01-23 11:57:07.307771998,11994.107,284.4111,1007.87805,11994.107,11994.107,170345.64,11994.107,1007.87805,11994.107,170345.64,170345.64,11994.107,170345.64,170345.64
59,10,147,62,2023-01-23 11:59:36.588258451,3705.1626,161.61546,41872.062,3705.1626,3705.1626,,3705.1626,,3705.1626,,,3705.1626,,
145,3,44,40,2023-01-23 12:04:24.501333123,791.67596,437.19357,3849.8186,791.67596,791.67596,1296142.0,791.67596,81027.445,791.67596,1296142.0,1296142.0,791.67596,1296142.0,1296142.0
136,10,135,151,2023-01-23 12:06:18.786676162,14106.0,402.19843,14106.0,14106.0,14106.0,14106.0,14106.0,14106.0,14106.0,14106.0,14106.0,14106.0,14106.0,14106.0
135,9,2,112,2023-01-23 12:09:12.633849870,3532.3528,3532.3528,1290.6952,3532.3528,3532.3528,1727015.8,3532.3528,384451.44,3532.3528,1727015.8,1727015.8,3532.3528,1727015.8,1727015.8
141,6,100,34,2023-01-23 12:09:51.025677318,10516.159,10516.159,10516.159,10516.159,10516.159,10516.159,10516.159,10516.159,10516.159,10516.159,10516.159,10516.159,10516.159,10516.159
44,10,169,90,2023-01-23 12:16:33.335408216,12995.914,614.5487,1520.51,12995.914,12995.914,1733264.0,12995.914,72710.58,12995.914,1733264.0,1733264.0,12995.914,1733264.0,1733264.0
82,1,114,65,2023-01-23 12:18:40.739743237,15945.993,2035.0421,15945.993,15945.993,15945.993,15945.993,15945.993,15945.993,15945.993,15945.993,15945.993,15945.993,15945.993,15945.993
148,10,17,19,2023-01-23 12:19:04.212459632,12593.918,150.87704,12593.918,12593.918,12593.918,12593.918,12593.918,12593.918,12593.918,12593.918,12593.918,12593.918,12593.918,12593.918
139,10,44,136,2023-01-23 12:20:06.641678606,14771.794,62.42922,942.1403,14771.794,14771.794,938493.75,14771.794,4791.959,14771.794,938493.75,938493.75,14771.794,938493.75,938493.75
110,1,107,99,2023-01-23 12:20:28.075392745,14248.478,107.33565,14248.478,14248.478,14248.478,14248.478,14248.478,14248.478,14248.478,14248.478,14248.478,14248.478,14248.478,14248.478
46,9,106,154,2023-01-23 12:21:05.221913837,14440.134,712.5881,14440.134,14440.134,14440.134,14440.134,14440.134,14440.134,14440.134,14440.134,14440.134,14440.134,14440.134,14440.134
88,7,2,28,2023-01-23 12:22:08.572017741,5897.9873,5897.9873,775.9382,5897.9873,5897.9873,,5897.9873,94689.73,5897.9873,,,5897.9873,,
71,10,17,53,2023-01-23 12:22:56.393185675,1561.4204,169.75151,232.18073,1561.4204,1561.4204,,1561.4204,232.18073,1561.4204,,,1561.4204,,
106,3,115,125,2023-01-23 12:28:21.354160878,15329.79,1436.8528,2615.6565,15329.79,15329.79,1299913.5,15329.79,4850.962,15329.79,1299913.5,1299913.5,15329.79,1299913.5,1299913.5
97,2,72,120,2023-01-23 12:29:32.803277676,14717.58,3164.4038,14717.58,14717.58,14717.58,14717.58,14717.58,14717.58,14717.58,14717.58,14717.58,14717.58,14717.58,14717.58
17,3,169,124,2023-01-23 12:29:56.604448040,9395.63,95.25029,803.26904,9395.63,9395.63,1636050.2,9395.63,2323.779,9395.63,1636050.2,1636050.2,9395.63,1636050.2,1636050.2
144,10,64,149,2023-01-23 12:29:57.078124606,6816.5737,420.68494,1969.7704,6816.5737,6816.5737,855882.9,6816.5737,72539.2,6816.5737,855882.9,855882.9,6816.5737,855882.9,855882.9
64,10,153,113,2023-01-23 12:30:47.658600588,7162.7026,50.580475,14961.458,7162.7026,7162.7026,,7162.7026,522688.44,7162.7026,,,7162.7026,,
95,3,130,86,2023-01-23 12:31:07.023404173,5016.6313,70.41895,14393.686,5016.6313,5016.6313,14393.686,5016.6313,14393.686,5016.6313,14393.686,14393.686,5016.6313,14393.686,14393.686
39,10,11,131,2023-01-23 12:32:19.883160646,9174.9,92.22456,2396.9866,9174.9,9174.9,684396.1,9174.9,81626.5,9174.9,684396.1,684396.1,9174.9,684396.1,684396.1
149,4,44,92,2023-01-23 12:38:03.586816168,3607.5688,3607.5688,1076.9452,3607.5688,3607.5688,87483.875,3607.5688,83233.89,3607.5688,87483.875,87483.875,3607.5688,87483.875,87483.875
141,6,11,34,2023-01-23 12:38:44.352455309,1733.3268,1733.3268,384.4693,1733.3268,1733.3268,,1733.3268,376286.6,1733.3268,,,1733.3268,,
73,10,164,101,2023-01-23 12:39:32.645875485,12018.769,432.76273,12018.769,12018.769,12018.769,12018.769,12018.769,12018.769,12018.769,12018.769,12018.769,12018.769,12018.769,12018.769
132,10,126,39,2023-01-23 12:44:14.556073350,4572.492,281.9102,4572.492,4572.492,4572.492,4572.492,4572.492,4572.492,4572.492,4572.492,4572.492,4572.492,4572.492,4572.492
93,2,19,72,2023-01-23 12:45:51.236213834,4142.8364,978.4329,17665.72,4142.8364,4142.8364,,4142.8364,,4142.8364,,,4142.8364,,
64,10,56,113,2023-01-23 12:47:24.922339912,997.26373,190.36627,7864.418,997.26373,997.26373,,997.26373,7864.418,997.26373,,,997.26373,,
88,7,169,28,2023-01-23 12:47:47.018755438,1538.4468,1538.4468,1070.4143,1538.4468,1538.4468,288655.34,1538.4468,91127.95,1538.4468,288655.34,288655.34,1538.4468,288655.34,288655.34
30,2,11,10,2023-01-23 12:50:07.945550927,16709.244,256.70935,683.5931,16709.244,16709.244,432195.3,16709.244,87612.55,16709.244,432195.3,432195.3,16709.244,432195.3,432195.3
106,3,141,125,2023-01-23 12:52:53.277322768,1471.9232,1306.2539,16801.713,1471.9232,1471.9232,16801.713,1471.9232,16801.713,1471.9232,16801.713,16801.713,1471.9232,16801.713,16801.713
69,3,2,83,2023-01-23 12:52:54.283430116,12440.881,1.0061073,1845.7114,12440.881,12440.881,,12440.881,162918.45,12440.881,,,12440.881,,
141,6,100,34,2023-01-23 12:55:30.345044144,1005.9926,1005.9926,2739.3193,1005.9926,1005.9926,2739.3193,1005.9926,2739.3193,1005.9926,2739.3193,2739.3193,1005.9926,2739.3193,2739.3193
80,3,120,64,2023-01-23 12:57:26.259178415,16113.619,271.97574,8423.98,16113.619,16113.619,,16113.619,8423.98,16113.619,,,16113.619,,
17,3,110,124,2023-01-23 13:06:33.127840754,2196.5234,546.86865,14462.988,2196.5234,2196.5234,,2196.5234,14462.988,2196.5234,,,2196.5234,,
74,3,43,80,2023-01-23 13:10:52.224719291,18144.979,259.0969,18144.979,18144.979,18144.979,18144.979,18144.979,18144.979,18144.979,18144.979,18144.979,18144.979,18144.979,18144.979
149,4,169,92,2023-01-23 13:13:20.385166402,2116.7983,2116.7983,1533.3665,2116.7983,2116.7983,,2116.7983,187249.39,2116.7983,,,2116.7983,,
15,10,59,51,2023-01-23 13:19:13.274610009,18615.758,1908.3523,18615.758,18615.758,18615.758,18615.758,18615.758,18615.758,18615.758,18615.758,18615.758,18615.758,18615.758,18615.758
135,9,75,112,2023-01-23 13:20:40.333384295,4287.6997,3575.1116,153836.58,4287.6997,4287.6997,258069.39,4287.6997,258069.39,4287.6997,258069.39,258069.39,4287.6997,258069.39,258069.39
104,7,2,44,2023-01-23 13:21:13.318624630,10017.83,2006.2999,1699.0352,10017.83,10017.83,501733.97,10017.83,3544.7466,10017.83,501733.97,501733.97,10017.83,501733.97,501733.97
39,10,64,131,2023-01-23 13:22:47.228262233,3027.3452,213.95366,3170.1501,3027.3452,3027.3452,,3027.3452,3170.1501,3027.3452,,,3027.3452,,
35,8,113,109,2023-01-23 13:23:07.089482042,10911.389,10911.389,9659.064,10911.389,10911.389,843024.25,10911.389,12113.47,10911.389,843024.25,843024.25,10911.389,843024.25,843024.25
111,3,115,24,2023-01-23 13:27:07.079576347,15657.849,974.85486,3525.7253,15657.849,15657.849,1214546.0,15657.849,3525.7253,15657.849,1214546.0,1214546.0,15657.849,1214546.0,1214546.0
17,3,127,124,2023-01-23 13:29:46.301902604,1393.1741,159.22232,104003.14,1393.1741,1393.1741,104003.14,1393.1741,104003.14,1393.1741,104003.14,104003.14,1393.1741,104003.14,104003.14
143,10,28,142,2023-01-23 13:33:57.226452226,6375.2876,669.99817,19428.068,6375.2876,6375.2876,19428.068,6375.2876,19428.068,6375.2876,19428.068,19428.068,6375.2876,19428.068,19428.068
5,3,140,5,2023-01-23 13:34:30.294638657,16629.51,283.99274,16629.51,16629.51,16629.51,16629.51,16629.51,16629.51,16629.51,16629.51,16629.51,16629.51,16629.51,16629.51
140,8,117,74,2023-01-23 13:35:25.923929872,17078.64,738.8345,95109.51,17078.64,17078.64,,17078.64,95109.51,17078.64,,,17078.64,,
45,3,163,57,2023-01-23 13:39:30.375557475,18189.52,300.08093,18189.52,18189.52,18189.52,18189.52,18189.52,18189.52,18189.52,18189.52,18189.52,18189.52,18189.52,18189.52
30,2,2,10,2023-01-23 13:39:33.053385763,2965.108,2965.108,1099.7347,2965.108,2965.108,432438.03,2965.108,81873.6,2965.108,432438.03,432438.03,2965.108,432438.03,432438.03
116,3,119,20,2023-01-23 13:40:51.406432974,8452.269,81.030876,8431.396,8452.269,8452.269,8452.269,8452.269,8431.396,8452.269,8452.269,8452.269,8452.269,8452.269,8452.269
64,10,11,113,2023-01-23 13:43:28.480485338,3363.558,571.254,3200.535,3363.558,3363.558,1551339.1,3363.558,4268.597,3363.558,1551339.1,1551339.1,3363.558,1551339.1,1551339.1
49,10,113,137,2023-01-23 13:44:00.141027505,16970.158,31.660542,1253.0515,16970.158,16970.158,356790.2,16970.158,83171.46,16970.158,356790.2,356790.2,16970.158,356790.2,356790.2
106,3,44,125,2023-01-23 13:47:54.057068787,3300.7798,422.65063,4190.47,3300.7798,3300.7798,,3300.7798,6209.5557,3300.7798,,,3300.7798,,
139,10,44,136,2023-01-23 13:52:17.403348866,5530.7617,497.26233,263.34628,5530.7617,5530.7617,5530.7617,5530.7617,5530.7617,5530.7617,5530.7617,5530.7617,5530.7617,5530.7617,5530.7617
119,3,124,38,2023-01-23 13:52:22.978488095,21942.508,268.92142,74546.875,21942.508,21942.508,,21942.508,690778.0,21942.508,,,21942.508,,
80,3,45,64,2023-01-23 13:53:50.080283569,3383.821,87.1018,19497.441,3383.821,3383.821,19497.441,3383.821,19497.441,3383.821,19497.441,19497.441,3383.821,19497.441,19497.441
71,10,25,53,2023-01-23 14:01:31.502645755,5915.1094,554.0993,21030.746,5915.1094,5915.1094,,5915.1094,170198.39,5915.1094,,,5915.1094,,
4,10,61,139,2023-01-23 14:02:33.022742059,21626.857,61.520096,21626.857,21626.857,21626.857,21626.857,21626.857,21626.857,21626.857,21626.857,21626.857,21626.857,21626.857,21626.857
74,3,43,80,2023-01-23 14:02:38.937188028,3106.7124,528.85693,3106.7124,3106.7124,3106.7124,3106.7124,3106.7124,3106.7124,3106.7124,3106.7124,3106.7124,3106.7124,3106.7124,3106.7124
141,6,11,34,2023-01-23 14:04:08.120247559,4117.7754,4117.7754,1239.6398,4117.7754,4117.7754,5123.7676,4117.7754,5123.7676,4117.7754,5123.7676,5123.7676,4117.7754,5123.7676,5123.7676
87,3,26,105,2023-01-23 14:04:14.476065833,8480.177,95.53888,8480.177,8480.177,8480.177,8480.177,8480.177,8480.177,8480.177,8480.177,8480.177,8480.177,8480.177,8480.177
99,6,73,157,2023-01-23 14:06:38.631936605,19733.697,150.51169,19733.697,19733.697,19733.697,19733.697,19733.697,19733.697,19733.697,19733.697,19733.697,19733.697,19733.697,19733.697
129,9,33,15,2023-01-23 14:12:47.296726275,15152.494,3126.9634,11375.311,15152.494,15152.494,15152.494,15152.494,15152.494,15152.494,15152.494,15152.494,15152.494,15152.494,15152.494
149,4,161,92,2023-01-23 14:13:13.050097535,3592.665,3592.665,9317.032,3592.665,3592.665,9317.032,3592.665,9317.032,3592.665,9317.032,9317.032,3592.665,9317.032,9317.032
125,3,64,60,2023-01-23 14:15:54.918725853,12278.133,700.4427,3187.6904,12278.133,12278.133,1562204.4,12278.133,8327.611,12278.133,1562204.4,1562204.4,12278.133,1562204.4,1562204.4
80,3,115,64,2023-01-23 14:27:39.769668615,2029.6893,704.85095,3632.6902,2029.6893,2029.6893,,2029.6893,3632.6902,2029.6893,,,2029.6893,,
93,2,168,72,2023-01-23 14:28:03.827615532,6132.5913,2910.7742,17468.795,6132.5913,6132.5913,,6132.5913,700568.06,6132.5913,,,6132.5913,,
88,7,97,28,2023-01-23 14:29:50.724375411,6123.7056,4117.406,221580.84,6123.7056,6123.7056,,6123.7056,221580.84,6123.7056,,,6123.7056,,
101,10,36,12,2023-01-23 14:35:08.696992747,22909.898,1955.6742,22909.898,22909.898,22909.898,22909.898,22909.898,22909.898,22909.898,22909.898,22909.898,22909.898,22909.898,22909.898
18,10,2,81,2023-01-23 14:37:23.848255411,22534.229,135.15126,3470.795,22534.229,22534.229,1894930.5,22534.229,10181.909,22534.229,1894930.5,1894930.5,22534.229,1894930.5,1894930.5
50,3,31,17,2023-01-23 14:38:37.832095510,20673.002,658.06244,20673.002,20673.002,20673.002,20673.002,20673.002,20673.002,20673.002,20673.002,20673.002,20673.002,20673.002,20673.002
132,10,108,39,2023-01-23 14:43:42.128516552,7167.5723,378.28027,17634.627,7167.5723,7167.5723,,7167.5723,17634.627,7167.5723,,,7167.5723,,
80,3,10,64,2023-01-23 14:47:26.865021896,1187.0953,529.0329,15955.253,1187.0953,1187.0953,,1187.0953,22617.158,1187.0953,,,1187.0953,,
101,10,36,12,2023-01-23 15:01:34.447045890,1585.75,1072.3185,1585.75,1585.75,1585.75,1585.75,1585.75,1585.75,1585.75,1585.75,1585.75,1585.75,1585.75,1585.75
83,3,115,95,2023-01-23 15:03:44.492542148,16991.492,977.6275,2164.723,16991.492,16991.492,1748455.9,16991.492,2164.723,16991.492,1748455.9,1748455.9,16991.492,1748455.9,1748455.9
93,2,44,72,2023-01-23 15:09:03.089540712,2459.262,2459.262,4605.686,2459.262,2459.262,779665.8,2459.262,86949.086,2459.262,779665.8,779665.8,2459.262,779665.8,779665.8
18,10,101,81,2023-01-23 15:10:27.653362329,1983.805,533.2063,104323.05,1983.805,1983.805,,1983.805,361072.78,1983.805,,,1983.805,,
140,8,129,74,2023-01-23 15:12:37.425709509,5831.502,5831.502,98838.945,5831.502,5831.502,,5831.502,,5831.502,,,5831.502,,
21,8,146,27,2023-01-23 15:12:53.312758729,24935.982,15.88705,24935.982,24935.982,24935.982,24935.982,24935.982,24935.982,24935.982,24935.982,24935.982,24935.982,24935.982,24935.982
104,7,64,44,2023-01-23 15:15:10.199523190,6836.881,2719.475,3555.2808,6836.881,6836.881,325641.12,6836.881,18637.92,6836.881,325641.12,325641.12,6836.881,325641.12,325641.12
72,3,41,114,2023-01-23 15:23:19.499144489,26211.232,1175.0066,19126.35,26211.232,26211.232,26211.232,26211.232,19126.35,26211.232,26211.232,26211.232,26211.232,26211.232,26211.232
